1	47.666666666666664	0.4714045207910317
10	48.0	0.0
30	48.0	0.0
50	48.0	0.0
100	48.0	0.0
200	48.0	0.0
300	48.0	0.0
500	48.0	0.0
700	48.0	0.0
1000	48.0	0.0


