1	643.8888888888889	7.2025372758408235
10	604.8888888888889	25.26941253524789
30	69.33333333333333	196.1042806490692
50	0.0	0.0
100	0.0	0.0
200	0.0	0.0
300	0.0	0.0
500	0.0	0.0
700	0.0	0.0
1000	0.0	0.0

