1	3293.3333333333335	127.34903917100348
10	4373.555555555556	381.8455508335249
30	4806.0	208.81411191136803
50	4664.333333333333	291.47708124119964
100	4754.333333333333	370.768271446076
200	4182.444444444444	769.0266735889971
300	4035.3333333333335	744.9454864470135
500	4268.0	672.4464456164686
700	4553.777777777777	154.65501233230745
1000	4528.777777777777	120.75390748476633

